case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-005467	dump-pages	audit	0	1	0	SHADOW_B_ONLY	samples/국가인권위원회/발신문서/case-00328-36-2023.hwp	hwp	발신문서	국가인권위원회	2023	20	19	rhwp dump-pages --json	rhwp audit --json	pageCount	valid	20+1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:dump-pages|src/main.rs:audit	1	1
v-shadow-005468	dump-pages	audit	0	0	0	JOINT_BOTH_FAIL	samples/통계청/회의안건/case-00328-37-2024.hwpx	hwpx	회의안건	통계청	2024	22	25	rhwp dump-pages --json	rhwp audit --json	pageCount	valid	22+1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:dump-pages|src/main.rs:audit	1	1
v-shadow-005469	dump-pages	lineage	1	1	1	JOINT_PASS	samples/기상청/심사평가/case-00328-38-2025.hwp	hwp	심사평가	기상청	2025	21	21	rhwp dump-pages --json	rhwp lineage --json	pageCount	matches	21	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:dump-pages|src/main.rs:lineage	1	1
v-shadow-005470	dump-pages	lineage	1	0	0	SHADOW_A_ONLY	samples/관세청/현장점검/case-00328-39-2026.hwpx	hwpx	현장점검	관세청	2026	22	24	rhwp dump-pages --json	rhwp lineage --json	pageCount	matches	22	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:dump-pages|src/main.rs:lineage	1	1
v-shadow-005471	dump-pages	lineage	0	1	0	SHADOW_B_ONLY	samples/검찰청/안전관리/case-00328-40-2016.hwp	hwp	안전관리	검찰청	2016	25	23	rhwp dump-pages --json	rhwp lineage --json	pageCount	matches	25+1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:dump-pages|src/main.rs:lineage	1	1
v-shadow-005472	dump-pages	lineage	0	0	0	JOINT_BOTH_FAIL	samples/경찰청/개인정보/case-00328-41-2017.hwpx	hwpx	개인정보	경찰청	2017	27	28	rhwp dump-pages --json	rhwp lineage --json	pageCount	matches	27+1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:dump-pages|src/main.rs:lineage	1	1
v-shadow-005473	dump-pages	csv-to-table-verify	1	1	1	JOINT_PASS	samples/소방청/정보공개/case-00328-42-2018.hwp	hwp	정보공개	소방청	2018	25	25	rhwp dump-pages --json	rhwp csv-to-table --verify --json	pageCount	verify.identical	25	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:dump-pages|src/main.rs:csv-to-table	1	1
v-shadow-005474	dump-pages	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/해양경찰청/민원회신/case-00328-43-2019.hwpx	hwpx	민원회신	해양경찰청	2019	26	32	rhwp dump-pages --json	rhwp csv-to-table --verify --json	pageCount	verify.identical	26	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:dump-pages|src/main.rs:csv-to-table	1	1
v-shadow-005475	dump-pages	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/병무청/훈령별표/case-00328-44-2020.hwp	hwp	훈령별표	병무청	2020	30	27	rhwp dump-pages --json	rhwp csv-to-table --verify --json	pageCount	verify.identical	30+1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:dump-pages|src/main.rs:csv-to-table	1	1
v-shadow-005476	dump-pages	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/산림청/질의회신/case-00328-45-2021.hwpx	hwpx	질의회신	산림청	2021	29	31	rhwp dump-pages --json	rhwp csv-to-table --verify --json	pageCount	verify.identical	29+1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:dump-pages|src/main.rs:csv-to-table	1	1
v-shadow-005477	dump-pages	sanitize-verify	1	1	1	JOINT_PASS	samples/농촌진흥청/업무계획/case-00328-46-2022.hwp	hwp	업무계획	농촌진흥청	2022	29	29	rhwp dump-pages --json	rhwp sanitize --verify --json	pageCount	verify.identical	29	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:dump-pages|src/main.rs:sanitize	1	1
v-shadow-005478	dump-pages	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/중소벤처기업부/점검표/case-00328-47-2023.hwpx	hwpx	점검표	중소벤처기업부	2023	30	35	rhwp dump-pages --json	rhwp sanitize --verify --json	pageCount	verify.identical	30	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:dump-pages|src/main.rs:sanitize	1	1
v-shadow-005479	dump-pages	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/과학기술정보통신부/서식/case-00328-48-2024.hwp	hwp	서식	과학기술정보통신부	2024	32	31	rhwp dump-pages --json	rhwp sanitize --verify --json	pageCount	verify.identical	32+1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:dump-pages|src/main.rs:sanitize	1	1
v-shadow-005480	dump-pages	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/문화체육관광부/예규/case-00328-49-2025.hwpx	hwpx	예규	문화체육관광부	2025	34	34	rhwp dump-pages --json	rhwp sanitize --verify --json	pageCount	verify.identical	34+1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:dump-pages|src/main.rs:sanitize	1	1
v-shadow-005481	info	ir-diff	1	1	1	JOINT_PASS	samples/환경부/지침/case-00328-50-2026.hwp	hwp	지침	환경부	2026	33	33	rhwp info --json	rhwp ir-diff --json	pageCount	identical	33	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:info|src/main.rs:ir-diff	1	1
v-shadow-005482	info	ir-diff	1	0	0	SHADOW_A_ONLY	samples/해양수산부/공고/case-00328-51-2016.hwpx	hwpx	공고	해양수산부	2016	34	38	rhwp info --json	rhwp ir-diff --json	pageCount	identical	34	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:ir-diff	1	1
v-shadow-005483	info	ir-diff	0	1	0	SHADOW_B_ONLY	samples/법제처/기안문/case-00329-52-2017.hwp	hwp	기안문	법제처	2017	37	35	rhwp info --json	rhwp ir-diff --json	pageCount	identical	37+1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:ir-diff	1	1
v-shadow-005484	info	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/행정안전부/편람/case-00329-53-2018.hwpx	hwpx	편람	행정안전부	2018	39	42	rhwp info --json	rhwp ir-diff --json	pageCount	identical	39+1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:info|src/main.rs:ir-diff	1	1
v-shadow-005485	info	verify-pages	1	1	1	JOINT_PASS	samples/국세청/시험지/case-00329-54-2019.hwp	hwp	시험지	국세청	2019	37	37	rhwp info --json	rhwp verify --expect-pages --json	pageCount	failCount	37	0	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:info|src/main.rs:verify	1	1
v-shadow-005486	info	verify-pages	1	0	0	SHADOW_A_ONLY	samples/대법원/훈령/case-00329-55-2020.hwpx	hwpx	훈령	대법원	2020	38	41	rhwp info --json	rhwp verify --expect-pages --json	pageCount	failCount	38	1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:verify	1	1
v-shadow-005487	info	verify-pages	0	1	0	SHADOW_B_ONLY	samples/특허청/고시/case-00329-56-2021.hwp	hwp	고시	특허청	2021	42	39	rhwp info --json	rhwp verify --expect-pages --json	pageCount	failCount	42+1	0	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:verify	1	1
v-shadow-005488	info	verify-pages	0	0	0	JOINT_BOTH_FAIL	samples/교육부/공고문/case-00329-57-2022.hwpx	hwpx	공고문	교육부	2022	41	45	rhwp info --json	rhwp verify --expect-pages --json	pageCount	failCount	41+1	1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:info|src/main.rs:verify	1	1
v-shadow-005489	info	fill-verify	1	1	1	JOINT_PASS	samples/보건복지부/회의록/case-00329-58-2023.hwp	hwp	회의록	보건복지부	2023	41	41	rhwp info --json	rhwp fill-fields --verify --json	pageCount	verify.identical	41	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:info|src/main.rs:fill-fields	1	1
v-shadow-005490	info	fill-verify	1	0	0	SHADOW_A_ONLY	samples/국토교통부/예산서/case-00329-59-2024.hwpx	hwpx	예산서	국토교통부	2024	42	44	rhwp info --json	rhwp fill-fields --verify --json	pageCount	verify.identical	42	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:fill-fields	1	1
v-shadow-005491	info	fill-verify	0	1	0	SHADOW_B_ONLY	samples/고용노동부/결산서/case-00329-60-2025.hwp	hwp	결산서	고용노동부	2025	44	43	rhwp info --json	rhwp fill-fields --verify --json	pageCount	verify.identical	44+1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:fill-fields	1	1
v-shadow-005492	info	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/외교부/계약서/case-00329-61-2026.hwpx	hwpx	계약서	외교부	2026	46	48	rhwp info --json	rhwp fill-fields --verify --json	pageCount	verify.identical	46+1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:info|src/main.rs:fill-fields	1	1
v-shadow-005493	info	layout-anomaly	1	1	1	JOINT_PASS	samples/기획재정부/용역보고서/case-00329-62-2016.hwp	hwp	용역보고서	기획재정부	2016	45	45	rhwp info --json	rhwp layout-anomaly --json	pageCount	hasSignal	45	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:info|src/main.rs:layout-anomaly	1	1
v-shadow-005494	info	layout-anomaly	1	0	0	SHADOW_A_ONLY	samples/공정거래위원회/학술논문/case-00329-63-2017.hwpx	hwpx	학술논문	공정거래위원회	2017	46	52	rhwp info --json	rhwp layout-anomaly --json	pageCount	hasSignal	46	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:layout-anomaly	1	1
v-shadow-005495	info	layout-anomaly	0	1	0	SHADOW_B_ONLY	samples/금융위원회/입법예고/case-00329-64-2018.hwp	hwp	입법예고	금융위원회	2018	49	47	rhwp info --json	rhwp layout-anomaly --json	pageCount	hasSignal	49+1	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:layout-anomaly	1	1
v-shadow-005496	info	layout-anomaly	0	0	0	JOINT_BOTH_FAIL	samples/방송통신위원회/보도자료/case-00329-65-2019.hwpx	hwpx	보도자료	방송통신위원회	2019	51	51	rhwp info --json	rhwp layout-anomaly --json	pageCount	hasSignal	51+1	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:info|src/main.rs:layout-anomaly	1	1
v-shadow-005497	info	render-diff	1	1	1	JOINT_PASS	samples/개인정보보호위원회/내부결재/case-00329-66-2020.hwp	hwp	내부결재	개인정보보호위원회	2020	49	49	rhwp info --json	rhwp render-diff --json	pageCount	pageCountMismatch	49	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:info|src/main.rs:render-diff	1	1
v-shadow-005498	info	render-diff	1	0	0	SHADOW_A_ONLY	samples/국민권익위원회/수신문서/case-00329-67-2021.hwpx	hwpx	수신문서	국민권익위원회	2021	50	55	rhwp info --json	rhwp render-diff --json	pageCount	pageCountMismatch	50	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:render-diff	1	1
v-shadow-005499	info	render-diff	0	1	0	SHADOW_B_ONLY	samples/국가인권위원회/발신문서/case-00329-68-2022.hwp	hwp	발신문서	국가인권위원회	2022	54	51	rhwp info --json	rhwp render-diff --json	pageCount	pageCountMismatch	54+1	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:render-diff	1	1
v-shadow-005500	info	render-diff	0	0	0	JOINT_BOTH_FAIL	samples/통계청/회의안건/case-00329-69-2023.hwpx	hwpx	회의안건	통계청	2023	53	54	rhwp info --json	rhwp render-diff --json	pageCount	pageCountMismatch	53+1	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:info|src/main.rs:render-diff	1	1
v-shadow-005501	info	dump-pages	1	1	1	JOINT_PASS	samples/기상청/심사평가/case-00329-70-2024.hwp	hwp	심사평가	기상청	2024	53	53	rhwp info --json	rhwp dump-pages --json	pageCount	pageCount	53	53	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:info|src/main.rs:dump-pages	1	1
v-shadow-005502	info	dump-pages	1	0	0	SHADOW_A_ONLY	samples/관세청/현장점검/case-00329-71-2025.hwpx	hwpx	현장점검	관세청	2025	1	5	rhwp info --json	rhwp dump-pages --json	pageCount	pageCount	1	5+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:dump-pages	1	1
v-shadow-005503	info	dump-pages	0	1	0	SHADOW_B_ONLY	samples/검찰청/안전관리/case-00329-72-2026.hwp	hwp	안전관리	검찰청	2026	3	2	rhwp info --json	rhwp dump-pages --json	pageCount	pageCount	3+1	2	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:dump-pages	1	1
v-shadow-005504	info	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/경찰청/개인정보/case-00329-73-2016.hwpx	hwpx	개인정보	경찰청	2016	5	9	rhwp info --json	rhwp dump-pages --json	pageCount	pageCount	5+1	9+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:info|src/main.rs:dump-pages	1	1
v-shadow-005505	info	inspect-hidden	1	1	1	JOINT_PASS	samples/소방청/정보공개/case-00329-74-2017.hwp	hwp	정보공개	소방청	2017	4	4	rhwp info --json	rhwp inspect hidden-text --json	pageCount	clean	4	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:info|src/main.rs:inspect hidden-text	1	1
v-shadow-005506	info	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/해양경찰청/민원회신/case-00329-75-2018.hwpx	hwpx	민원회신	해양경찰청	2018	5	8	rhwp info --json	rhwp inspect hidden-text --json	pageCount	clean	5	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:inspect hidden-text	1	1
v-shadow-005507	info	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/병무청/훈령별표/case-00329-76-2019.hwp	hwp	훈령별표	병무청	2019	8	6	rhwp info --json	rhwp inspect hidden-text --json	pageCount	clean	8+1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:inspect hidden-text	1	1
v-shadow-005508	info	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/산림청/질의회신/case-00329-77-2020.hwpx	hwpx	질의회신	산림청	2020	10	12	rhwp info --json	rhwp inspect hidden-text --json	pageCount	clean	10+1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:info|src/main.rs:inspect hidden-text	1	1
v-shadow-005509	info	inspect-injection	1	1	1	JOINT_PASS	samples/농촌진흥청/업무계획/case-00329-78-2021.hwp	hwp	업무계획	농촌진흥청	2021	8	8	rhwp info --json	rhwp inspect injection --json	pageCount	clean	8	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:info|src/main.rs:inspect injection	1	1
v-shadow-005510	info	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/중소벤처기업부/점검표/case-00329-79-2022.hwpx	hwpx	점검표	중소벤처기업부	2022	9	11	rhwp info --json	rhwp inspect injection --json	pageCount	clean	9	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:inspect injection	1	1
v-shadow-005511	info	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/과학기술정보통신부/서식/case-00329-80-2023.hwp	hwp	서식	과학기술정보통신부	2023	13	10	rhwp info --json	rhwp inspect injection --json	pageCount	clean	13+1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:inspect injection	1	1
v-shadow-005512	info	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/문화체육관광부/예규/case-00329-81-2024.hwpx	hwpx	예규	문화체육관광부	2024	12	15	rhwp info --json	rhwp inspect injection --json	pageCount	clean	12+1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:info|src/main.rs:inspect injection	1	1
v-shadow-005513	info	inspect-unicode	1	1	1	JOINT_PASS	samples/환경부/지침/case-00329-82-2025.hwp	hwp	지침	환경부	2025	12	12	rhwp info --json	rhwp inspect unicode --json	pageCount	clean	12	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:info|src/main.rs:inspect unicode	1	1
v-shadow-005514	info	inspect-unicode	1	0	0	SHADOW_A_ONLY	samples/해양수산부/공고/case-00329-83-2026.hwpx	hwpx	공고	해양수산부	2026	13	19	rhwp info --json	rhwp inspect unicode --json	pageCount	clean	13	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:info|src/main.rs:inspect unicode	1	1
