case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-112531	capsule 없이 편집을 끝냈으니 노동을 인정해 주십시오. case=112530 {"planVersion":"1.0","input":"samples/경기도/과업지시서-112531.hwpx","output":"out/경기도/과업지시서-112531-vreplay.hwpx","steps":[{"action":"set_checkbox","name":"동의3","checked":true}]}				PROSE_NOT_EVIDENCE	absent	prose	7d99617279f102f0f2e735791d0d0216564b84b6bbf2c1559b31986de529d92c	4f640b7f3f737bce0ec81817dba5058e32233ea302288330d26bf368f0a6bdcb			prose	2	0	none	경기도 과업지시서 건(#112530)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-112532	{"planVersion":"1.0","input":"samples/강원특별자치도/과업지시서-112532.hwp","output":"out/강원특별자치도/과업지시서-112532-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의4","checked":true}]}			0.8.1	NO_EXPECT_SHA	verify	replay	ec67fd203d8d964bfe4f7cfad9078b70ebc4243736e17fc62c321268199bd348	739b6968328cddef72a7271bde9a1974ed0d8a46378cda99fc52651dca5fcdc8	0.8.1	samples/강원특별자치도/과업지시서-112532.hwp	set_checkbox	2	0	none	강원특별자치도 과업지시서 건(#112531)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-112533	{"planVersion":"1.0","input":"samples/충청북도/과업지시서-112533.hwp","output":"out/충청북도/과업지시서-112533-vreplay.hwp","steps":[{"action":"redact","find":"수신자 내부결재"}]}	GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG:112532	0	0.8.0	INVALID_EXPECT_SHA	verify	replay	f1112943d7090f295498f8937f554e65c1bb2c62e179c6fa9b7cfceebb1d8d4e	111a167be57c702b3e559aebc044d817db5c2f9ebb94547190c6b64328d5acda	0.8.0	samples/충청북도/과업지시서-112533.hwp	redact	2	0	none	충청북도 과업지시서 건(#112532)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-112534	{"planVersion":"1.0","input":"samples/전북특별자치도/과업지시서-112534.hwp","output":"out/전북특별자치도/과업지시서-112534-vreplay.hwp","steps":[{"action":"redact","find":"금일천만원정"}]}	22f5ec8a24b9516385555a44da0a67986d671290285523dcc8d5f14a7775cb99	1		TOOL_VERSION_MISSING	verify	replay	025a476ccdf36085e6471b506cb83cf80d53c270a301f715b3d9974225acd6f7	22f5ec8a24b9516385555a44da0a67986d671290285523dcc8d5f14a7775cb99		samples/전북특별자치도/과업지시서-112534.hwp	redact	2	0	none	전북특별자치도 과업지시서 건(#112533)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-112535	{"planVersion":"1.0","input":"samples/경상남도/과업지시서-112535.hwp","output":"out/경상남도/과업지시서-112535-vreplay.hwp","steps":[{"action":"redact","find":"사업기간 2025.01.01"}]}	96922f90c2acd1784656d44b8b185d91d4fed835e3e19ef30bf08fc0e0fb2e56	1	0.7.14	TOOL_VERSION_MISMATCH	verify	replay	625f689a21ee4374a69a77b57e92e12942a801eb9a8a435601731edf20b77cbd	96922f90c2acd1784656d44b8b185d91d4fed835e3e19ef30bf08fc0e0fb2e56	0.8.3	samples/경상남도/과업지시서-112535.hwp	redact	3	0	reproduced_field	경상남도 과업지시서 건(#112534)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-112536		f5679222c9bb2756ef8928536f6488d6bd0168b973335619e8b05168eb381406	1	0.7.13	NO_PLAN	verify	replay		ae269b0713eeaeab01bc98069b402229565b0c48c5b56f62945d4e75819c38cb	0.7.13		missing	2	0	none	제주특별자치도 과업지시서 건(#112535)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-112537	{"planVersion":"1.0","input":"samples/서울중앙지방법원/과업지시서-112537.hwp","output":"out/서울중앙지방법원/과업지시서-112537-vreplay.hwp","steps":[{"action":"redact","find":"제3조 필수기능"}]}	d3f004ecce493466b1d714c94a348899ad29ad728950764acf9364197a5315dd	1	0.8.4	LABOR_ACCEPTED	verify	capsule	ba5c4f0caafa45c645c1701a2424f36f7476742ca7f8662913664f0b82c75bc2	d3f004ecce493466b1d714c94a348899ad29ad728950764acf9364197a5315dd	0.8.4	samples/서울중앙지방법원/과업지시서-112537.hwp	redact	0	1	reproduced_field	서울중앙지방법원 과업지시서 건(#112536)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-112538	{"planVersion":"1.0","input":"samples/특허법원/과업지시서-112538.hwp","output":"out/특허법원/과업지시서-112538-vreplay.hwp","steps":[{"action":"redact","find":"별표 2 제출서류"}]}	855e1eba03ef2dbee2bcbe86c76a9305d56b838e8e2b34e13f14a0eb6d7b5f56	0	0.8.3	LABOR_REJECTED	verify	replay	3aaa911cc3c66566af0e620803d504ccd00bfd30403994ba497952ae3ebf78db	322d92b6021cfdf3791ba9ba8f6ea2f9781489e784c12c441ed5ed0ddaec8d40	0.8.3	samples/특허법원/과업지시서-112538.hwp	redact	3	0	reproduced_field	특허법원 과업지시서 건(#112537)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-112539	{"planVersion":"1.0","input":"samples/헌법재판소/과업지시서-112539.hwp","output":"out/헌법재판소/과업지시서-112539-vreplay.hwp","steps":[{"action":"redact","find":"본 계약은 2024년에"}]}			0.8.2	ATTEST_NOT_THIRD_PARTY	attest	replay	98c33b30622c5520ffff81e591201e932c16ca08d9bc432020e12aa19fe7a01e	f85067eb617862f6d072aef88f9c68b332bdcd91ea1b171a3ef5d0a8b3ac97b9	0.8.2	samples/헌법재판소/과업지시서-112539.hwp	redact	0	0	none	헌법재판소 과업지시서 건(#112538)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-112540	attest 영수증만 발급했지만 제3자 검증과 같다고 봅니다. case=112539 {"planVersion":"1.0","input":"samples/대검찰청/과업지시서-112540.hwp","output":"out/대검찰청/과업지시서-112540-vreplay.hwp","steps":[{"action":"sanitize"}]}				PROSE_NOT_EVIDENCE	absent	prose	de6e50f8ae24d0e19042356e0c8dadd5424e8da137f6b65403fce82ef2317cbb	ee7e8c0d9b7bacec3a412e5e4247b7ac0afce1c29a617567be5e04994f155cef			prose	2	0	none	대검찰청 과업지시서 건(#112539)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-112541	{"planVersion":"1.0","input":"samples/국세청/과업지시서-112541.hwpx","output":"out/국세청/과업지시서-112541-vreplay.hwpx","steps":[{"action":"sanitize"}]}			0.8.0	NO_EXPECT_SHA	verify	replay	fe5ed37c3b6fd9d4c52508a256c138f3282cd72938e3ba08d1ae89a2e63328e9	73e2efb2c6d382638bc3d8eb1a01f1cffd1a197a0607897da3d1601a12034f82	0.8.0	samples/국세청/과업지시서-112541.hwpx	sanitize	2	0	none	국세청 과업지시서 건(#112540)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-112542	{"planVersion":"1.0","input":"samples/조달청/과업지시서-112542.hwp","output":"out/조달청/과업지시서-112542-vreplay.hwp","steps":[{"action":"sanitize"}]}	0xabababababababababababababababababababababababababababababababab:112541	0	0.7.15	INVALID_EXPECT_SHA	verify	replay	b8aa846bc49c7b4b07cab756d8e1c39e8b6f7e53c6149d1c32f503c128caa0be	52aabdb74f7e82b7a33115f299081b19010cf5c2d4d73766223e2ebd4332d7c4	0.7.15	samples/조달청/과업지시서-112542.hwp	sanitize	2	0	none	조달청 과업지시서 건(#112541)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	prefixed	INVALID_EXPECT_SHA
v-replay-112543	{"planVersion":"1.0","input":"samples/통계청/과업지시서-112543.hwp","output":"out/통계청/과업지시서-112543-vreplay.hwp","steps":[{"action":"sanitize"}]}	03ee8a550c100c290e8912bbed28fdd6f31b5e21c294abea1d607a5df08419f9	1		TOOL_VERSION_MISSING	verify	replay	229c5434be488cf16ef5ff1c2ae3d65b8714a370df9dc83a3af7e60a83b20964	03ee8a550c100c290e8912bbed28fdd6f31b5e21c294abea1d607a5df08419f9		samples/통계청/과업지시서-112543.hwp	sanitize	2	0	none	통계청 과업지시서 건(#112542)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-112544	{"planVersion":"1.0","input":"samples/특허청/과업지시서-112544.hwp","output":"out/특허청/과업지시서-112544-vreplay.hwp","steps":[{"action":"sanitize"}]}	6db704d7061bbb7e6f193b6d915afa5c9312013119883fdde6178af3bf9c66c4	1	0.7.13	TOOL_VERSION_MISMATCH	verify	replay	ad9bfc72328f86ed86daedd0a65b04edda630fcaf13ab46266963fca068ee386	6db704d7061bbb7e6f193b6d915afa5c9312013119883fdde6178af3bf9c66c4	0.8.2	samples/특허청/과업지시서-112544.hwp	sanitize	3	0	reproduced_field	특허청 과업지시서 건(#112543)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-112545		eb145553106487559c99fc2f7d48a329f7289f3767fe8343a3109cb3918157e7	1	0.8.4	NO_PLAN	verify	replay		dc382961cc23196b9f139ba393de38cda4531b587587c75af166e7e75b9c7d8f	0.8.4		missing	2	0	none	소방청 과업지시서 건(#112544)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-112546	{"planVersion":"1.0","input":"samples/질병관리청/과업지시서-112546.hwpx","output":"out/질병관리청/과업지시서-112546-vreplay.hwpx","steps":[{"action":"sanitize"}]}	480ec6c4de309b04997f4a5865c27ffc107da9bef9206a4b40a2c0289ce5a110	1	0.8.3	LABOR_ACCEPTED	verify	replay	4f2e43915f9255c2e6d7305570532065e5efc6ed0517172ce77f00f318957665	480ec6c4de309b04997f4a5865c27ffc107da9bef9206a4b40a2c0289ce5a110	0.8.3	samples/질병관리청/과업지시서-112546.hwpx	sanitize	0	1	reproduced_field	질병관리청 과업지시서 건(#112545)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-112547	{"planVersion":"1.0","input":"samples/한국지능정보사회진흥원/과업지시서-112547.hwp","output":"out/한국지능정보사회진흥원/과업지시서-112547-vreplay.hwp","steps":[{"action":"replace_text","find":"표 2","replace":"과학기술정보통신부"}]}	1633e096c134f0f692d32d7b5281fd1005520b2f20d14a0e96219cf69dfb79c6	0	0.8.2	LABOR_REJECTED	verify	replay	c5b912056efef77c719cd3f810cb0f49f90fd7e16ca15228ae97fffed553f504	caa5891058f7c137e1305e02f377adb6f0145f7d777fd0a5bf99211d3b4562dd	0.8.2	samples/한국지능정보사회진흥원/과업지시서-112547.hwp	replace_table_label	3	0	reproduced_field	한국지능정보사회진흥원 과업지시서 건(#112546)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-112548	{"planVersion":"1.0","input":"samples/한국연구재단/과업지시서-112548.hwp","output":"out/한국연구재단/과업지시서-112548-vreplay.hwp","steps":[{"action":"replace_text","find":"표 3","replace":"붙임 1. 과업지시서"}]}			0.8.1	ATTEST_NOT_THIRD_PARTY	attest	capsule	4dd02b6cdede21a27faae28219aca3becadb7d9179fe1c106e7b5e2c895d87a4	2fe9dc49a03ecaf6809d84d100cc35c295196b094a8a3e96ef5bfc2acbf63728	0.8.1	samples/한국연구재단/과업지시서-112548.hwp	replace_table_label	0	0	none	한국연구재단 과업지시서 건(#112547)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-112549	toolVersion 을 확인하지 않았지만 재현된 것으로 간주합니다. case=112548 {"planVersion":"1.0","input":"samples/국민건강보험공단/과업지시서-112549.hwp","output":"out/국민건강보험공단/과업지시서-112549-vreplay.hwp","steps":[{"action":"replace_text","find":"표 4","replace":"수신자 내부결재"}]}				PROSE_NOT_EVIDENCE	absent	prose	4d9867d41e05a529e2d202cd294c8cbcb4e957387ae6580e36cb7868ec3a8218	3b8d2402c40c8e9bfe321d81164b1e739b51e43b33ff72a034725e0f629d29e6			prose	2	0	none	국민건강보험공단 과업지시서 건(#112548)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-112550	{"planVersion":"1.0","input":"samples/한국토지주택공사/과업지시서-112550.hwp","output":"out/한국토지주택공사/과업지시서-112550-vreplay.hwp","steps":[{"action":"replace_text","find":"표 5","replace":"금일천만원정"}]}			0.7.15	NO_EXPECT_SHA	verify	replay	e4169198aa2aada5850fd73756e24e8f56aa2695cfde934656bc5be93223b6e1	2bab7a406e66c3c1bff95ac36823c5bc6e4ecf1651a6eaa8fcd14d0d9f692952	0.7.15	samples/한국토지주택공사/과업지시서-112550.hwp	replace_table_label	2	0	none	한국토지주택공사 과업지시서 건(#112549)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-112551	{"planVersion":"1.0","input":"samples/과학기술정보통신부/제안요청서-112551.hwpx","output":"out/과학기술정보통신부/제안요청서-112551-vreplay.hwpx","steps":[{"action":"replace_text","find":"표 6","replace":"사업기간 2025.01.01"}]}	deadbeef:112550	0	0.7.14	INVALID_EXPECT_SHA	verify	replay	749c96658040e42c00d3c8e146016668aa91f9ef0eb2e563dc7d2de1ee5eea2a	c6625f5991e27d6b427b10df8f27cce49ab709bee6f2578d1bffd670f39a96fb	0.7.14	samples/과학기술정보통신부/제안요청서-112551.hwpx	replace_table_label	2	0	none	과학기술정보통신부 제안요청서 건(#112550)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-112552	{"planVersion":"1.0","input":"samples/행정안전부/제안요청서-112552.hwp","output":"out/행정안전부/제안요청서-112552-vreplay.hwp","steps":[{"action":"replace_text","find":"표 7","replace":"담당 홍길동"}]}	f30de967241a82751140d75f9cc29080b6a3b9fe95d0d7dcd797086ee3581fa3	1		TOOL_VERSION_MISSING	verify	replay	67d33e2fa0774917fb73025cec11fb24d23124f44acefb19167e2c9776439e17	f30de967241a82751140d75f9cc29080b6a3b9fe95d0d7dcd797086ee3581fa3		samples/행정안전부/제안요청서-112552.hwp	replace_table_label	2	0	none	행정안전부 제안요청서 건(#112551)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-112553	{"planVersion":"1.0","input":"samples/기획재정부/제안요청서-112553.hwp","output":"out/기획재정부/제안요청서-112553-vreplay.hwp","steps":[{"action":"replace_text","find":"표 8","replace":"제3조 필수기능"}]}	1870b0e5bcacf496ed7d4e570398df5714da773120a588ca99573b2a09bda08c	1	0.8.4	TOOL_VERSION_MISMATCH	verify	replay	fd7d5dee50639cdabfcca091ac09faca364a81a77176744dcbe8b55698c13c6a	1870b0e5bcacf496ed7d4e570398df5714da773120a588ca99573b2a09bda08c	0.8.1	samples/기획재정부/제안요청서-112553.hwp	replace_table_label	3	0	reproduced_field	기획재정부 제안요청서 건(#112552)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-112554		9e33fc06925aa4f22c49ac94c95613b8288e9876e5f1876790775c122dcabfa8	1	0.8.3	NO_PLAN	verify	replay		20777e20699ddeea076a9bcf2c9553eacbb4b2ec0f69a225a157702232501dd0	0.8.3		missing	2	0	none	법무부 제안요청서 건(#112553)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-112555	{"planVersion":"1.0","input":"samples/교육부/제안요청서-112555.hwp","output":"out/교육부/제안요청서-112555-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"검토 의견 조건부 가결"}]}	30a3d419a09e2160411f2d09e2c251936ec478b1cbdc6f0a37c8884cc9a9bee4	1	0.8.2	LABOR_ACCEPTED	verify	capsule	c3b55b748ae83f2bf5e02013170bb497911529fbc3e17a166c5531ab736dcf11	30a3d419a09e2160411f2d09e2c251936ec478b1cbdc6f0a37c8884cc9a9bee4	0.8.2	samples/교육부/제안요청서-112555.hwp	set_header_text	0	1	reproduced_field	교육부 제안요청서 건(#112554)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-112556	{"planVersion":"1.0","input":"samples/국방부/제안요청서-112556.hwpx","output":"out/국방부/제안요청서-112556-vreplay.hwpx","steps":[{"action":"replace_text","find":"머리글","replace":"검토 의견 조건부 가결"}]}	dc90f85f06a42073e2f4a1a5d40f564614c693066b3b4dd9f9ad183e86dc8525	0	0.8.1	LABOR_REJECTED	verify	replay	291dbfb5bb8e52765e19192463581e05485323de2e2cfe8c885c083c06d6d943	1066eb1aa54c76e03e3bb3d63e83796c75bd91f10d5da40993c435cf8d7fd5e2	0.8.1	samples/국방부/제안요청서-112556.hwpx	set_header_text	3	0	reproduced_field	국방부 제안요청서 건(#112555)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-112557	{"planVersion":"1.0","input":"samples/보건복지부/제안요청서-112557.hwp","output":"out/보건복지부/제안요청서-112557-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"검토 의견 조건부 가결"}]}			0.8.0	ATTEST_NOT_THIRD_PARTY	attest	replay	e3895ffabb68619ba52159944b1b0cdfecc897ed58d5e5944aa401cca33a1663	e4cdf476af27b043226780b32bfeefc9028822885a7ce5a7245e5e6829709512	0.8.0	samples/보건복지부/제안요청서-112557.hwp	set_header_text	0	0	none	보건복지부 제안요청서 건(#112556)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-112558	계획 원문을 pretty-print 한 뒤 돌려도 같은 작업입니다. case=112557 {"planVersion":"1.0","input":"samples/고용노동부/제안요청서-112558.hwp","output":"out/고용노동부/제안요청서-112558-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"제3자 재현 해시만 인정"}]}				PROSE_NOT_EVIDENCE	absent	prose	345194c1728253dbf61050f9dcc87f95881500a5bd8502df1684c82bc70071a7	2902b456775c2c26f902407b245db3d52d767180d0d0f19bed6a92828fb18d42			prose	2	0	none	고용노동부 제안요청서 건(#112557)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-112559	{"planVersion":"1.0","input":"samples/국토교통부/제안요청서-112559.hwp","output":"out/국토교통부/제안요청서-112559-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"제3자 재현 해시만 인정"}]}			0.7.14	NO_EXPECT_SHA	verify	replay	625c834facebcf5f2b9f7a52ea765724ece65c4d75dbf969888071798a79082e	34d95d84271678a6ba984613b7facc79c794af718d7e2ab85b875f312c0749f8	0.7.14	samples/국토교통부/제안요청서-112559.hwp	set_header_text	2	0	none	국토교통부 제안요청서 건(#112558)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-112560	{"planVersion":"1.0","input":"samples/환경부/제안요청서-112560.hwp","output":"out/환경부/제안요청서-112560-vreplay.hwp","steps":[{"action":"replace_text","find":"머리글","replace":"제3자 재현 해시만 인정"}]}	not-a-sha256-digest:112559	0	0.7.13	INVALID_EXPECT_SHA	verify	replay	72055d9a04ed0bf6b9c9bd34d9bcc2bb8758ece2053b54b0177e5b6862b0c868	c4bcc0e6ecf4603178d1f3be7fbb463fe381c7aa5b27b00d98dc6b8774b5e50a	0.7.13	samples/환경부/제안요청서-112560.hwp	set_header_text	2	0	none	환경부 제안요청서 건(#112559)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
